Gene_acc,Gene_id,logFC,-log10FDR,logCPM,Desc
280,Tb927.5.1420,0.6927934166060743,5.747050898416985,5.3612461693216025,hypothetical protein
281,Tb11.0360,0.6904650904733217,4.312082924254834,3.7522526084402648,chrXI additional  unordered contigs
282,Tb927.6.2860,0.6901078654951656,5.8775436699168395,6.268449597184375,WD domain  G-beta repeat  putative
283,Tb927.1.2260,0.6885750191121849,3.6349788993312555,7.367506836911315,small myristoylated protein 1-2
284,KS17gene_8461a,0.6818309673090487,3.4108683355644445,2.244038608849551,KS17gene_8461a
285,MSTRG.619,0.6814940559140312,2.7763594633814574,0.7951669144578565,MSTRG.619
286,Tb927.9.7960,0.6814682846856362,2.361340961557334,2.730261364672325,hypothetical protein
287,TRY.960,0.6813333783974468,2.7207368574470587,4.66381557364888,TRY.960
288,Tb927.10.310,0.6803459757838554,4.064197454726894,7.612260579023471,pumillio/PUF RNA binding protein 3
289,Tb927.11.14610,0.6802808952775911,6.167972912177919,5.948819006904484,procyclin-associated gene 4 (PAG4) protein  putative
290,KS17gene_240a,0.6796541495846946,4.2062245563276015,5.758046788073914,KS17gene_240a
291,MSTRG.889,0.6789290293642124,2.9021608659145137,2.253233863319755,MSTRG.889
292,MSTRG.205,0.6788449090570932,2.620214001511264,2.294366749052519,MSTRG.205
293,Tb927.4.1230,0.6779291835089322,6.040643147530244,8.157757491273417,hypothetical protein
294,Tb927.10.9620,0.6769738897050331,1.6929900134966158,1.5452628264428978,NADH-ubiquinone oxidoreductase c
295,KS17gene_4377a,0.6769412963671778,3.4190577273461322,2.9035636943265133,KS17gene_4377a
296,Tb927.3.5820,0.676375436599094,5.67116395012549,5.62277774120743,expression site-associated gene 11 (ESAG11)  degenerate
297,TRY.394,0.6740600887746806,1.616106492421526,1.7864283973682702,TRY.394
298,KS17gene_870a,0.6723890701224767,4.235969775885492,4.789657502082918,KS17gene_870a
299,Tb927.5.1400,0.6719906627124344,4.9094582253192804,4.7008140399029505,hypothetical protein
300,Tb927.11.3050,0.6712078931039092,5.436895229590419,5.281015397763667,hypothetical protein
301,Tb927.11.7760,0.6706739808182989,3.2246233107461943,2.8691465975484913,MSP-A  putative
302,Tb927.9.14650,0.6703710981013242,3.1591109609495582,3.3136441885100165,SLACS retrotransposable element (part)  putative (pseudogene)
303,Tb927.9.13160,0.6685666066887785,3.7070053837422217,3.1761087545895013,hypothetical protein
304,Tb927.10.8140,0.6679943078286488,4.310485651893718,5.207662551404664,EVE domain containing protein  putative
305,Tb927.7.940,0.6666655644867888,6.08149713286878,7.219642958411265,protein kinase C substrate protein  heavy chain  putative
306,TRY.206,0.6657701346864981,2.6557969971578017,0.8203488979653348,TRY.206
307,KS17gene_871a,0.6652975323832199,4.29295224729917,4.379481404578953,KS17gene_871a
308,MSTRG.647,0.6646606785703182,3.6243418085465477,3.927666624047577,MSTRG.647
309,Tb927_08_v4.snoRNA.0010,0.6630402863755339,3.7562085745069997,3.2164717038362465,C/D snoRNA
310,Tb927.11.4870,0.6618687381972727,4.187817214281363,4.803450353517639,hypothetical protein  conserved
311,MSTRG.278,0.6615336351437313,3.98626650557539,2.873425944046506,MSTRG.278
312,Tb11.v5.0805,0.659456765628354,5.409628381048054,7.272546778865912,hypothetical protein  conserved
313,TRY.358,0.6589346486955071,2.5717246704000667,4.3979470542050425,TRY.358
314,Tb927.7.3020,0.6587609790702931,4.638357957986637,6.5207810853992605,Nitroreductase family  putative
315,Tb927.4.4230,0.6578066324878191,3.4449134006380757,5.1206658879406435,RNA-binding protein  putative
316,TRY.55,0.6563882019925561,3.944291751755038,4.362648279331618,TRY.55
317,KS17gene_3946a,0.6543885966788427,2.55358826854352,3.731022004363649,KS17gene_3946a
318,Tb927.8.1950,0.654380361299773,5.549303991469183,7.156443535766554,hypothetical protein  conserved
319,KS17gene_3638a,0.6521870790153208,2.443465703110923,3.0814561268729608,KS17gene_3638a
320,Tb927_08_v4.snoRNA.0006,0.6518732198937125,2.846002851536186,3.328819910251665,C/D snoRNA
321,KS17gene_6320a,0.6509991901554798,2.3408051122192908,1.779759687264676,KS17gene_6320a
322,Tb427VSG-3110,0.6500940104334245,4.3172193250469855,4.550234424249955,Tb427VSG-3110
323,Tb927.11.7710,0.6493599619283547,5.648614430134307,6.275079098568753,Gp63-1 surface protease homolog  putative
324,Tb927_08_v4.snoRNA.0016,0.6488871948122076,2.964038926794087,3.435575329981339,C/D snoRNA
325,MSTRG.130,0.6453902697971269,2.9749755598797223,1.3571578500256294,MSTRG.130
326,KS17gene_5010a,0.6450066005780727,3.2695099234744625,2.234919151502795,KS17gene_5010a
327,MSTRG.715,0.6448630186092854,2.0659713561842077,1.0030852409030835,MSTRG.715
328,TRY.156,0.6436987066657074,2.782238120702967,6.042971773034611,TRY.156
329,KS17gene_227a,0.6416259111659355,2.9564904015278213,4.462238351730251,KS17gene_227a
330,Tb927_08_v4.snoRNA.0020,0.6405783360335848,3.7562085745069997,3.397099432520453,C/D snoRNA
331,Tb927.1.3360,0.6402289480871403,3.5225358831766447,2.9758869085425843,hypothetical protein
332,Tb927.2.4150,0.6374942558241159,5.686607793885622,5.4170205284816415,hypothetical protein  conserved
333,Tb927.11.2930,0.6374645355771172,4.321687978987199,5.6925831103671936,membrane-associated protein  putative
334,MSTRG.624,0.6368216439445951,2.3441045849986115,1.412507516170462,MSTRG.624
335,Tb927.8.8340,0.6356075958887307,5.823172274792662,6.20493954866126,CRAL/TRIO domain containing protein  putative
336,Tb927.3.5550,0.6353116723806602,4.9683953710192075,6.801092123053282,intraflagellar transport protein 27
337,Tb927.5.1570,0.6344088436487568,4.4460096311914326,7.153543038640726,zinc finger CCCH domain containing protein 12
338,MSTRG.950,0.6263516142882167,2.1860978673116502,0.9775956427055215,MSTRG.950
339,TRY.159,0.6262186372668611,2.488892462361434,0.847620561481472,TRY.159
340,KS17gene_1162a,0.6245052517786007,3.940471301202346,2.96303992377215,KS17gene_1162a
341,Tb11.v5.0710,0.6225279766454376,3.0637594074538943,3.698711395686873,Gp63-1 surface protease homolog  putative
342,Tb927_08_v4.snoRNA.0005,0.6223540263858605,4.023418185306113,2.939638372534669,C/D snoRNA
343,KS17gene_4638a,0.6216810444327204,3.7176306387201614,3.731094618292418,KS17gene_4638a
344,Tb927.2.6220,0.6214445297202107,2.0074632893089044,6.015778980012736,adenosine transporter 2  putative
345,KS17gene_266a,0.6200397239211436,3.155959487621314,3.4419117427847157,KS17gene_266a
346,Tb927.10.11770,0.6195560229713766,3.1511202352354264,5.718587382156929,succinate dehydrogenase cytochrome B subunit
347,TRY.16,0.6195337814519741,3.1831379804060504,7.774271124477439,TRY.16
348,Tb927.2.960,0.6193726574039641,3.3225602280752926,6.2715598379334505,hypothetical protein
349,Tb427VSG-24,0.6187446881071528,2.802046144961648,1.8428289216765101,Tb427VSG-24
350,Tb927.4.3090,0.6181855566145599,4.350909646172608,4.139213053294016,hypothetical protein  conserved
351,KS17gene_8362a,0.617229586466282,2.663983324012028,1.881545636684409,KS17gene_8362a
352,Tb927.6.1300,0.6171347172618671,2.724622916892556,1.8875956379373422,hypothetical protein
353,Tb927.10.6760,0.616274254124604,3.4542373213409645,5.318526420736118,Plasma-membrane choline transporter  putative
354,Tb927.1.2700,0.6162451834502044,3.9078175024447956,5.6191378484905625,hypothetical protein  conserved
355,TRY.63,0.6159124764589761,1.4618798069295451,4.904746836620107,TRY.63
356,KS17gene_4602a,0.6146692453461662,1.4591952272553879,6.1894838015641325,KS17gene_4602a
357,KS17gene_2107a,0.6144883792667083,3.127402493110943,3.8322752191433644,KS17gene_2107a
358,Tb11.0370,0.6119338428050596,3.790723333686689,4.046024349304349,chrXI additional  unordered contigs
359,Tb927.8.7320,0.6108778109632697,3.5258563743169176,2.1698777712079025,variant surface glycoprotein (VSG)-related  putative
360,Tb927.10.13320,0.6107783152889122,5.59979159380634,5.515251816846502,DNA-directed RNA polymerase II/III subunit  putative
361,Tb927_08_v4.snoRNA.0009,0.6093018630125219,3.5423077848112134,3.2550370825216746,C/D snoRNA
362,Tb927.11.8310,0.6078735955189198,6.013347490086841,7.149043146797363,class I transcription factor A  subunit 4
363,Tb927.7.320,0.6074686937249232,4.570750701871193,5.280510627254347,RNA-binding protein 8
364,Tb427VSG-1600,0.6058764971788468,3.4130741111614933,3.8745496147178176,Tb427VSG-1600
365,Tb927.10.700,0.6028033314165404,4.176600090491483,4.335869526370706,hypothetical protein  conserved
366,KS17gene_943a,0.602666899378568,3.761719272881442,2.9779001204662645,KS17gene_943a
367,MSTRG.86,0.600494500627314,3.0726421854238968,6.508602928977559,MSTRG.86
368,TRY.18,0.5980708522902294,4.0797558741074464,10.976481433646786,TRY.18
369,Tb927.11.10330,0.5979519576861897,4.378018906940987,7.138692129510213,regulator of chromosome condensation 1-like protein
370,KS17gene_4870a,0.5960779846627905,2.2353763627419685,2.4280328444963475,KS17gene_4870a
371,MSTRG.490,0.5942793863614904,2.932096719207637,1.774010792529559,MSTRG.490
372,Tb927.11.490,0.5940880695382351,3.7264014500143543,4.542671871001376,hypothetical protein  conserved
373,MSTRG.101,0.5932355246808397,2.2816255444421465,4.095045928744495,MSTRG.101
374,Tb427VSG-397,0.5921125950157333,2.14066024424953,1.1757438118427586,Tb427VSG-397
375,Tb927.9.740,0.5920679653681802,3.7892275720867437,5.045436874230779,hypothetical protein  conserved
376,Tb927.10.450,0.5911584349113668,2.5836835349151572,7.655836464797584,Component of motile flagella 62
377,Tb11.v5.0401,0.5911486764638004,2.48329481847204,1.5368373992124278,Variant Surface Glycoprotein  putative
378,Tb427.BES40.21-pseudo,0.5904371566565771,1.560304344013842,3.649118841084627,Tb427.BES40.21-pseudo
379,Tb927.5.1360,0.589594293403042,5.241653791149037,6.265955450813019,nucleoside 2-deoxyribosyltransferase
380,Tb927.11.13610,0.5883565282953713,4.1964049370645355,5.472504376975459,rhodanese-like domain containing protein  putative
381,Tb927.11.2160,0.5878925932247642,4.172925124666785,4.464427117170687,hypothetical protein  conserved
382,Tb927.2.1130,0.5874694398525063,3.056613487983241,6.458650157285164,retrotransposon hot spot protein 3 (RHS3)  interrupted  degenerate
383,KS17gene_570a,0.5874509971884736,1.9796579899039306,2.419149065394601,KS17gene_570a
384,Tb927_08_v4.snoRNA.0018,0.5873752186697949,3.349052396211979,3.4201662842246643,C/D snoRNA
385,KS17gene_283a,0.5852893866842603,2.1770944228111517,2.6739069635928816,KS17gene_283a
386,Tb927.6.380,0.5850527220867126,3.8939172007938754,3.541515862106112,hypothetical protein  conserved
387,KS17gene_4347a,0.5848059264466983,4.002495674434085,4.1304154904253245,KS17gene_4347a
388,Tb927.11.16080,0.5845666986387217,5.618471695832086,6.5964809645163385,Soluble NSF attachment protein  SNAP  putative
389,KS17gene_473a,0.5843127390977925,1.8638333764650625,1.4596313960860396,KS17gene_473a
390,Tb927.7.6420,0.5840796509170171,5.77802845379819,7.019702209680627,hypothetical protein  conserved
391,Tb11.v5.1032,0.5828625331770734,2.1582141793001557,2.301288056236435,variant surface glycoprotein (VSG)  putative
392,MSTRG.239,0.5827266401499289,2.292604861740616,1.434311599800318,MSTRG.239
393,Tb927.8.7340,0.5817183494628044,3.9406672730087293,4.291617703415297,trans-sialidase  putative
394,Tb927.4.5390,0.581590144776568,5.045834718782939,5.826084310232667,serine/threonine-protein kinase NrkA
395,Tb927.10.6740,0.5811122286862798,3.6338117972071475,7.186931843052869,Plasma-membrane choline transporter  putative
396,MSTRG.312,0.5806123800075137,2.068007389792851,1.7040849295121783,MSTRG.312
397,Tb927.9.15680,0.5804160461797109,2.9495988879092283,2.9324215296039844,transferrin receptor subunit
398,KS17gene_3264a,0.5798946467845801,1.8471329078519043,2.031823886911421,KS17gene_3264a
399,Tb927_08_v4.snoRNA.0008,0.5785035962092634,3.1909038644713332,3.270584855068645,C/D snoRNA
400,Tb927.2.3320,0.577566220586438,5.79352308190408,7.40975491195437,65 kDa invariant surface glycoprotein
401,KS17gene_4193a,0.5772070620552922,2.9575069740007662,2.9560234635389255,KS17gene_4193a
402,Tb427VSG-1954,0.5764894682563944,1.5181887761954458,1.547960309883337,Tb427VSG-1954
403,Tb07.30D13.160,0.5758419600298338,4.031040213005033,4.668086594812232,hypothetical protein  conserved (pseudogene)
404,Tb927.11.14620,0.5752319054434425,5.276167270502903,8.083285276840364,expression site-associated gene 2 (ESAG2) protein  putative
405,Tb927.11.6280,0.5748780233193309,3.9057910851079223,6.2829618847712085,pyruvate phosphate dikinase
406,Tb927.3.520,0.5729347892565695,3.1803788821157313,4.121943424672898,expression site-associated gene 1 (ESAG1) protein  putative
407,Tb927.4.2570,0.5728932337878818,4.049704758734484,4.334212406681069,hypothetical protein  conserved
408,MSTRG.75,0.5726101214323477,3.0076916466546164,1.8226604955931318,MSTRG.75
409,Tb927.7.6850,0.5723956988711355,4.871199687410281,5.5410280672294245,trans-sialidase
410,KS17gene_6187a,0.5720461299402803,3.917604534484204,4.567786900894496,KS17gene_6187a
411,KS17gene_4879a,0.5719356181429758,3.4356944672325707,2.742063436813651,KS17gene_4879a
412,Tb927.5.3720,0.5711389629341752,4.4782264815875665,4.562271481003513,hypothetical protein  conserved
413,Tb11.v5.1026,0.5708577412800078,5.717391221061957,5.839101647910881,procyclin-associated gene 2-like protein  putative
414,KS17gene_8595a,0.5705691507295477,2.9629059345128845,2.0269990140841134,KS17gene_8595a
415,Tb427VSG-3719,0.5693310810132471,1.5076431134955612,1.657314026674545,Tb427VSG-3719
416,KS17gene_765a,0.5693221263652983,2.9022260730417657,2.215483905484475,KS17gene_765a
417,KS17gene_3660a,0.5689289931138571,3.172934437707204,3.1745139138936938,KS17gene_3660a
418,MSTRG.904,0.5687902807745902,0.7856910213712649,4.824829127420642,MSTRG.904
419,KS17gene_5516a,0.5684723755462349,1.9653249438863551,1.2710754101958974,KS17gene_5516a
420,Tb927.3.5690,0.5684062996913433,2.1422219423080118,5.614674311531979,hypothetical protein  conserved
421,Tb927.11.7630,0.5683333031254049,3.5473336226998327,4.065571596473516,Gp63-1 surface protease homolog  putative
422,TRY.852,0.5682503971192545,3.7796701940302095,3.082837394032749,TRY.852
423,TRY.176,0.5682010553222472,4.49779294011949,5.584770774345083,TRY.176
424,Tb11.NT.192,0.5678053490080653,2.6483922322074998,2.2302523267576335,Noncoding RNA  putative
425,TRY.717,0.567402719552891,2.916000231984888,5.5732105648512755,TRY.717
426,Tb11.v5.0225,0.5670884569203759,5.643374711894259,5.755973904115047,invariant surface glycoprotein  putative
427,Tb927_08_v4.snoRNA.0029,0.5669680371370093,3.2454234809056843,3.1954206580211855,C/D snoRNA
428,MSTRG.157,0.566603614591749,2.4901551884792883,1.2224017311181683,MSTRG.157
429,Tb11.v5.0962,0.5658804392288527,3.248610381557028,3.8027032349015437,hypothetical protein  conserved
430,KS17gene_7238a,0.5656055111446253,2.709319730902659,1.9866194155650783,KS17gene_7238a
431,Tb927_08_v4.snoRNA.0004,0.5646131295454293,2.679528416885291,2.5512148795630067,C/D snoRNA
432,Tb927.1.4900,0.5642472161920702,5.626223246035775,8.095741955671905,expression site-associated gene 11 (ESAG11) protein  putative
433,TRY.654,0.5637686957155571,2.8765712245718285,2.311653878959873,TRY.654
434,KS17gene_5054a,0.5633706816283939,3.7860169509169554,4.689010962810484,KS17gene_5054a
435,MSTRG.267,0.5630223410189226,3.0461255016638553,2.328785295389319,MSTRG.267
436,Tb11.v5.0511,0.5618046750893025,2.19964577426014,1.0527922348487184,Gp63-3 surface protease homolog  putative
437,Tb927.3.2490,0.5614689005388255,5.65792536677148,8.00016618701279,hypothetical protein  conserved
438,MSTRG.521,0.560612486799114,2.1740609642734054,1.6188401299505517,MSTRG.521
439,Tb927.5.420,0.5599189008580983,5.796685737561834,6.172364877170963,invariant surface glycoprotein  putative
440,Tb927.7.6640,0.5588852884198516,3.6190239445615533,7.352168030373621,hypothetical protein  conserved
441,TRY.981,0.5581957807426379,4.034738286928447,5.452998488516826,TRY.981
442,Tb927.11.9470,0.5580740777920344,4.791890484715181,5.407593634937418,ADP-ribosylation factor GTPase activating protein  putative
443,Tb927_10_v4.snoRNA.0078:snoRNA,0.5578168354992131,1.7436928912508085,2.739994745130837,term
444,Tb927.1.4100,0.5575035440897513,4.383258939026244,6.679184978740719,cytochrome oxidase subunit IV
445,KS17gene_81a,0.5569743442826709,2.258358964665684,4.526107681764974,KS17gene_81a
446,Tb927.8.6340,0.5567324228181748,3.2438110388184693,3.187262056682102,CYC2-like cyclin  putative
447,KS17gene_4621a,0.5564669039239418,2.519430880554246,4.999940943846688,KS17gene_4621a
448,Tb927.10.2430,0.5548135143659059,4.660130331154345,5.418617750394048,receptor-type adenylate cyclase GRESAG 4  putative
449,Tb927.4.1070,0.5539636801955696,3.7768112462730365,4.542253190948317,Mitochondrial ribosomal protein L13
450,Tb927.5.1440,0.5539130393787516,3.875813471893105,4.412714381914458,hypothetical protein
451,Tb927.11.15660,0.553383383347661,4.4043388369440715,5.522857445513939,hypothetical protein  conserved
452,Tb927_08_v4.snoRNA.0017,0.5527407837796026,3.4002192880388487,3.4216951408538843,C/D snoRNA
453,Tb927.1.2100,0.5517406820975079,5.686607793885622,8.782839573891035,Calpain-like protein 1.1
454,TRY.961,0.5516503466313156,1.8563931343807922,2.315485112421318,TRY.961
455,Tb11.v5.0826,0.5514480624199676,3.599900429674327,5.27035980080582,expression site-associated gene (ESAG) protein  putative
456,Tb927.10.11310,0.5513199078983824,5.181421247928339,7.213840298679951,intraflagellar transport protein 57/55
457,Tb927.11.14600,0.5508493236405024,5.48152361067608,6.147514883421361,procyclin-associated gene 2-like protein  putative
458,MSTRG.276,0.5500549451609075,2.642318176472844,1.9607064857805092,MSTRG.276
459,TRY.583,0.5494722289580072,2.228535511597477,2.681908440959543,TRY.583
460,KS17gene_6046a,0.5494533031595826,2.8799351727662295,3.2056884017333975,KS17gene_6046a
461,MSTRG.313,0.5488666966714256,3.1847425729079073,4.768801096169928,MSTRG.313
462,MSTRG.62,0.5483286147189561,1.555204157309286,1.4892031072005696,MSTRG.62
463,Tb927.3.2990,0.5478347670453207,4.563891442521612,4.9836087915766525,hypothetical protein  conserved
464,KS17gene_7733a,0.547717468605623,3.703958344859007,2.755856159797458,KS17gene_7733a
